iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,$<time
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,2.19
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,90,3.58
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,10,4.73
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,10,4.77
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,10,5.02
0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,90,3.25
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,10,2.81
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,10,4.95
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,10,6.98
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,10,5.24
0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,90,3.53
0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,10,5.04
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,10,5.17
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,10,2.74
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,2.17
0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,10,4.68
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,90,3.73
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,90,3.29
0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,10,4.91
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,10,5.01
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,10,5.06
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,10,4.88
0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,10,4.25
0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,90,3.27
0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,90,3.44
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,90,3.27
0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,10,5.16
0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,10,5.49
0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,10,4.91
0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,90,3.23
0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,90,3.34
0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,90,3.26
0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,90,3.62
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,2.11
0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,90,2.65
1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,10,2.91
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,10,2.81
0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,10,4.91
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,2.13
0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,10,4.97
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,90,2.76
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,90,3.19
0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,10,4.91
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,2.23
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,90,3.32
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,90,3.38
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,90,3.4
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,90,3.22
0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,10,7.02
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,10,5.08
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,10,4.94
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,10,5.29
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,90,3.23
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,90,3
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,10,2.76
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,10,4.32
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,2.14
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,90,3.24
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,10,4.98
0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,90,3.31
0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,90,3.6
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,10,4.86
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,10,4.89
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,90,2.7
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,90,3.3
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,90,3.24
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,90,3.36
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,90,3.25
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,90,3.37
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,10,4.81
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,10,5.13
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,10,5.22
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,90,3.44
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,90,3.27
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,90,2.2
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,10,7.77
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,90,2.19
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,10,5.41
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,10,4.67
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,10,4.8
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,90,3.33
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,90,3.46
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,90,2.74
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,10,4.91
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,10,4.52
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,10,4.87
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,10,5.06
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,90,3.33
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,90,3.4
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,10,4.75
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,90,3.58
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,10,4.84
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,90,3.29
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,2.19
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,10,4.91
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,10,3.13
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,90,2.24
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,10,7.02
0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,90,3.31
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,90,3.3
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,10,4.09
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,10,4.89
0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,90,3.3
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,90,3.38
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,90,3.32
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,10,7.97
0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,10,4.64
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,90,3.38
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,90,3.42
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,90,3.62
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,90,2.73
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,10,2.82
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,90,3.37
1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,2.22
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,10,4.98
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,10,4.87
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,10,4.55
0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,10,4.72
0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,10,4.19
0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,90,2.6
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,10,4.24
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,90,2.8
0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,10,6.37
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,10,4.07
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,90,2.23
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,10,4.17
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,90,2.95
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,90,2.61
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,2.32
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,10,4.36
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,90,1.81
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,90,2.68
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,10,2.27
0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,90,2.48
0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,10,3.18
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,10,4.78
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,90,3.31
0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,90,3.26
0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,90,3.32
0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,10,5.41
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,90,3.24
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,10,4.62
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,10,4.96
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,90,2.2
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,10,2.95
0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,90,3.34
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,10,3.03
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,90,3.36
0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,10,4.24
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,90,3.38
0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,10,4.16
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,10,4.75
0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,90,3.28
0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,10,7.27
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,90,3.31
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,10,4.47
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,90,3.43
0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,10,4.71
1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,90,2.16
0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,90,3.32
0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,90,3.29
1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,90,2.38
0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10,4.73
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,10,2.62
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,90,3.31
0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,90,3.35
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,90,3.24
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,90,3.48
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,10,4.91
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,90,3.67
0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,10,7.37
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,10,4.92
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,90,3.3
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,10,2.96
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,90,3.41
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,90,1.84
0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,10,4.87
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,10,2.72
0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,10,6.55
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,10,6.92
0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,10,4.04
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,10,2.72
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,90,3.35
0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,90,3.27
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,10,3
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,90,3.65
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,90,1.92
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,10,7.59
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,90,1.87
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,10,2.19
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,10,6.95
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,2.18
0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,10,4.32
0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,90,3.39
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,90,3.26
0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,10,7.27
0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,90,3.38
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,2.29
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,10,2.75
0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,90,3.42
1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,90,2.3
1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,2.23
0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,10,6.24
0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,10,7
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,10,7.5
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,10,4.48
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,90,2.71
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,10,7.05
0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,90,2.91
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,10,3.7
0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,10,3.95
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,10,4.01
0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,90,2.5
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,10,7.03
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,10,3.1
0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,90,3.28
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,90,2.8
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,10,5.05
0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,90,3.57
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,2.21
0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,90,3.27
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,2.21
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,10,7.48
0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,10,4.38
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,10,4.23
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,90,3.33
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,90,3.28
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,90,3.44
0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,10,4.78
0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,90,3.37
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,90,2.17
0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,10,4.97
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,10,7.83
0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,10,7.54
0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,90,3.32
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,90,3.62
1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,10,2.88
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,90,3.53
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,90,2.11
0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,10,4.87
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,10,2.77
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,10,4.93
0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,10,4.23
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,90,1.92
0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,90,3.6
0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,2.13
0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,90,3.39
0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,90,2.75
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,90,3.36
0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,10,6.97
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,10,2.9
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,90,2.25
1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,10,3.87
0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,10,4.29
0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,90,3.39
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,90,2.01
0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,90,2.74
0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,10,3.21
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,10,2.1
0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,10,7.18
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,10,2.19
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,10,2.9
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,10,2.79
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,10,3.04
0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,10,7.25
0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,10,7.05
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,10,3.33
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,10,2.13
0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,10,5
0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,90,2.47
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.94
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,10,3.89
0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,90,2.77
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,90,2.54
0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,90,2.69
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,90,3.43
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,2.11
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,90,2.71
0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,10,4.95
0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,90,3.32
0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,90,2.52
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,90,2.29
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,90,1.91
0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,90,2.76
0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,90,2.94
0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,90,2.76
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.93
0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,90,3.28
0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,90,2.47
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,10,3.2
0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,10,7.08
1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,90,2.09
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,2.15
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,90,2.27
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,2.25
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,90,2.21
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,90,1.96
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,90,2.83
0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,90,2.71
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,90,2.15
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,90,2.17
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,90,2.13
0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,10,6.3
0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,10,3.1
0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,90,2.96
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.94
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,2.09
0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,90,2.84
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,10,4.52
1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,90,2.19
0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,90,2.53
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,2.25
0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,10,4.89
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,90,2.15
1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,90,2.17
0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,90,3.4
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,90,2.4
0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,90,3.42
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,90,2.19
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,2.05
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,2.21
0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,90,2.47
0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,10,4.96
0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,10,4.93
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,90,2.54
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,3.17
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,10,3.12
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,2.18
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,10,2.11
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,2.31
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.81
0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,10,4.95
1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,90,2.18
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,2.19
1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,2.14
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,10,2.85
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.9
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,2.17
0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,10,4.39
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.93
0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,90,3.55
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,2.14
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,2.32
1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,90,2.24
0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,90,3.31
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.83
0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,90,2.48
