root,mpm,prefork,worker,moreThreads,moreProcesses,sendfile,compression,noCompression,keepalive,basicAuth,tls,tlsAes128,tlsAes256,maxClients,compressionLevel,$<performance
1,1,0,1,0,0,0,1,0,0,0,1,1,0,4096,1,165.3918
1,1,0,1,0,0,0,1,0,0,0,1,1,0,512,5,162.6548
1,1,0,1,0,0,0,1,0,0,0,1,1,0,1024,5,167.4724
1,1,0,1,0,0,0,1,0,0,0,1,1,0,2048,5,163.1388
1,1,0,1,0,0,0,1,0,0,0,1,1,0,4096,5,164.7146
1,1,0,1,0,0,0,1,0,0,0,1,1,0,512,9,164.7462
1,1,0,1,0,0,0,1,0,0,0,1,1,0,1024,9,164.7506
1,1,0,1,0,0,0,1,0,0,0,1,1,0,2048,9,165.4448
1,1,0,1,0,0,0,1,0,0,0,1,1,0,4096,9,165.3784
1,1,0,1,0,0,0,1,0,0,1,1,0,1,512,1,164.582
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1024,1,165.0806
1,1,0,1,0,0,0,1,0,0,1,1,0,1,2048,1,164.6884
1,1,0,1,0,0,0,1,0,0,1,1,0,1,4096,1,165.5144
1,1,0,1,0,0,0,1,0,0,1,1,0,1,512,5,164.6832
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1024,5,164.6338
1,1,0,1,0,0,0,1,0,0,1,1,0,1,2048,5,165.1584
1,1,0,1,0,0,0,1,0,0,1,1,0,1,4096,5,164.601
1,1,0,1,0,0,0,1,0,0,1,1,0,1,512,9,164.4074
1,1,0,1,0,0,0,1,0,0,1,1,0,1,1024,9,166.6548
1,1,0,1,0,0,0,1,0,0,1,1,0,1,2048,9,164.0904
1,1,0,1,0,0,0,1,0,0,1,1,0,1,4096,9,165.6086
1,1,0,1,0,0,0,1,0,0,1,1,1,0,512,1,164.4762
1,1,0,1,0,0,0,1,0,0,1,1,1,0,1024,1,165.314
1,1,0,1,0,0,0,1,0,0,1,1,1,0,2048,1,165.9052
1,1,0,1,0,0,0,1,0,0,1,1,1,0,4096,1,166.7608
1,1,0,1,0,0,0,1,0,0,1,1,1,0,512,5,164.7842
1,1,0,1,0,0,0,1,0,0,1,1,1,0,1024,5,164.4738
1,1,0,1,0,0,0,1,0,0,1,1,1,0,2048,5,163.1684
1,1,0,1,0,0,0,1,0,0,1,1,1,0,4096,5,165.3656
1,1,0,1,0,0,0,1,0,0,1,1,1,0,512,9,165.1774
1,1,0,1,0,0,0,1,0,0,1,1,1,0,1024,9,164.231
1,1,0,1,0,0,0,1,0,0,1,1,1,0,2048,9,162.9336
1,1,0,1,0,0,0,1,0,0,1,1,1,0,4096,9,167.1964
1,1,0,1,0,0,1,1,0,0,0,1,0,1,512,1,165.1408
1,1,0,1,0,0,1,1,0,0,0,1,0,1,1024,1,166.9388
1,1,0,1,0,0,1,1,0,0,0,1,0,1,2048,1,167.5732
1,1,0,1,0,0,1,1,0,0,0,1,0,1,4096,1,166.8476
1,1,0,1,0,0,1,1,0,0,0,1,0,1,512,5,164.5372
1,1,0,1,0,0,1,1,0,0,0,1,0,1,1024,5,165.5152
1,1,0,1,0,0,1,1,0,0,0,1,0,1,2048,5,165.683
1,1,0,1,0,0,1,1,0,0,0,1,0,1,4096,5,164.9454
1,1,0,1,0,0,1,1,0,0,0,1,0,1,512,9,165.5104
1,1,0,1,0,0,1,1,0,0,0,1,0,1,1024,9,166.98
1,1,0,1,0,0,1,1,0,0,0,1,0,1,2048,9,164.9432
1,1,0,1,0,0,1,1,0,0,0,1,0,1,4096,9,165.358
1,1,0,1,0,0,1,1,0,0,0,1,1,0,512,1,162.5806
1,1,0,1,0,0,1,1,0,0,0,1,1,0,1024,1,165.2514
1,1,0,1,0,0,1,1,0,0,0,1,1,0,2048,1,164.565
1,1,0,1,0,0,1,1,0,0,0,1,1,0,4096,1,164.143
1,1,0,1,0,0,1,1,0,0,0,1,1,0,512,5,163.0798
1,1,0,1,0,0,1,1,0,0,0,1,1,0,1024,5,164.3172
1,1,0,1,0,0,1,1,0,0,0,1,1,0,2048,5,163.467
1,1,0,1,0,0,1,1,0,0,0,1,1,0,4096,5,163.597
1,1,0,1,0,0,1,1,0,0,0,1,1,0,512,9,162.5204
1,1,0,1,0,0,1,1,0,0,0,1,1,0,1024,9,165.5232
1,1,0,1,0,0,1,1,0,0,0,1,1,0,2048,9,162.999
1,1,0,1,0,0,1,1,0,0,0,1,1,0,4096,9,166.0144
1,1,0,1,0,0,1,1,0,0,1,1,0,1,512,1,164.6426
1,1,0,1,0,0,1,1,0,0,1,1,0,1,1024,1,164.6092
1,1,0,1,0,0,1,1,0,0,1,1,0,1,2048,1,165.4646
1,1,0,1,0,0,1,1,0,0,1,1,0,1,4096,1,165.7434
1,1,0,1,0,0,1,1,0,0,1,1,0,1,512,5,163.3164
1,1,0,1,0,0,1,1,0,0,1,1,0,1,1024,5,166.3478
1,1,0,1,0,0,1,1,0,0,1,1,0,1,2048,5,165.2798
1,1,0,1,0,0,1,1,0,0,1,1,0,1,4096,5,165.6286
1,1,0,1,0,0,1,1,0,0,1,1,0,1,512,9,161.9186
1,1,0,1,0,0,1,1,0,0,1,1,0,1,1024,9,166.7166
1,1,0,1,0,0,1,1,0,0,1,1,0,1,2048,9,165.2884
1,1,0,1,0,0,1,1,0,0,1,1,0,1,4096,9,166.3832
1,1,0,1,0,0,1,1,0,0,1,1,1,0,512,1,165.261
1,1,0,1,0,0,1,1,0,0,1,1,1,0,1024,1,166.6684
1,1,0,1,0,0,1,1,0,0,1,1,1,0,2048,1,167.317
1,1,0,1,0,0,1,1,0,0,1,1,1,0,4096,1,164.8436
1,1,0,1,0,0,1,1,0,0,1,1,1,0,512,5,166.3334
1,1,0,1,0,0,1,1,0,0,1,1,1,0,1024,5,166.492
1,1,0,1,0,0,1,1,0,0,1,1,1,0,2048,5,165.4042
1,1,0,1,0,0,1,1,0,0,1,1,1,0,4096,5,165.733
1,1,0,1,0,0,1,1,0,0,1,1,1,0,512,9,164.6706
1,1,0,1,0,0,1,1,0,0,1,1,1,0,1024,9,164.2734
1,1,0,1,0,0,1,1,0,0,1,1,1,0,2048,9,165.2694
1,1,0,1,0,0,1,1,0,0,1,1,1,0,4096,9,164.9448
1,1,0,1,0,1,0,1,0,0,0,1,0,1,512,1,164.9142
1,1,0,1,0,1,0,1,0,0,0,1,0,1,1024,1,163.4268
1,1,0,1,0,1,0,1,0,0,0,1,0,1,2048,1,167.0078
1,1,0,1,0,1,0,1,0,0,0,1,0,1,4096,1,167.5774
1,1,0,1,0,1,0,1,0,0,0,1,0,1,512,5,165.3112
1,1,0,1,0,1,0,1,0,0,0,1,0,1,1024,5,166.319
1,1,0,1,0,1,0,1,0,0,0,1,0,1,2048,5,164.5752
1,1,0,1,0,1,0,1,0,0,0,1,0,1,4096,5,165.7494
1,1,0,1,0,1,0,1,0,0,0,1,0,1,512,9,166.0612
1,1,0,1,0,1,0,1,0,0,0,1,0,1,1024,9,164.541
1,1,0,1,0,1,0,1,0,0,0,1,0,1,2048,9,166.5826
1,1,0,1,0,1,0,1,0,0,0,1,0,1,4096,9,164.1768
1,1,0,1,0,1,0,1,0,0,0,1,1,0,512,1,164.9902
1,1,0,1,0,1,0,1,0,0,0,1,1,0,1024,1,165.342
1,1,0,1,0,1,0,1,0,0,0,1,1,0,2048,1,165.2856
1,1,0,1,0,1,0,1,0,0,0,1,1,0,4096,1,166.6618
1,1,0,1,0,1,0,1,0,0,0,1,1,0,512,5,163.6058
1,1,0,1,0,1,0,1,0,0,0,1,1,0,1024,5,165.2936
1,1,0,1,0,1,0,1,0,0,0,1,1,0,2048,5,165.255
1,1,0,1,0,1,0,1,0,0,0,1,1,0,4096,5,165.143
1,1,0,1,0,1,0,1,0,0,0,1,1,0,512,9,164.3146
1,1,0,1,0,1,0,1,0,0,0,1,1,0,1024,9,165.1044
1,1,0,1,0,1,0,1,0,0,0,1,1,0,2048,9,165.4222
1,1,0,1,0,1,0,1,0,0,0,1,1,0,4096,9,164.3828
1,1,0,1,0,1,0,1,0,0,1,1,0,1,512,1,164.258
1,1,0,1,0,1,0,1,0,0,1,1,0,1,1024,1,166.767
1,1,0,1,0,1,0,1,0,0,1,1,0,1,2048,1,166.0986
1,1,0,1,0,1,0,1,0,0,1,1,0,1,4096,1,167.0054
1,1,0,1,0,1,0,1,0,0,1,1,0,1,512,5,163.6538
1,1,0,1,0,1,0,1,0,0,1,1,0,1,1024,5,165.774
1,1,0,1,0,1,0,1,0,0,1,1,0,1,2048,5,164.538
1,1,0,1,0,1,0,1,0,0,1,1,0,1,4096,5,165.2836
1,1,0,1,0,1,0,1,0,0,1,1,0,1,512,9,164.441
1,1,0,1,0,1,0,1,0,0,1,1,0,1,1024,9,165.0296
1,1,0,1,0,1,0,1,0,0,1,1,0,1,2048,9,166.346
1,1,0,1,0,1,0,1,0,0,1,1,0,1,4096,9,166.4572
1,1,0,1,0,1,0,1,0,0,1,1,1,0,512,1,164.987
1,1,0,1,0,1,0,1,0,0,1,1,1,0,1024,1,164.1594
1,1,0,1,0,1,0,1,0,0,1,1,1,0,2048,1,164.6412
1,1,0,1,0,1,0,1,0,0,1,1,1,0,4096,1,164.1336
1,1,0,1,0,1,0,1,0,0,1,1,1,0,512,5,164.7928
1,1,0,1,0,1,0,1,0,0,1,1,1,0,1024,5,164.4504
1,1,0,1,0,1,0,1,0,0,1,1,1,0,2048,5,165.8012
1,1,0,1,0,1,0,1,0,0,1,1,1,0,4096,5,164.8178
1,1,0,1,0,1,0,1,0,0,1,1,1,0,512,9,165.1012
1,1,0,1,0,1,0,1,0,0,1,1,1,0,1024,9,164.2452
1,1,0,1,0,1,0,1,0,0,1,1,1,0,2048,9,164.5982
1,1,0,1,0,1,0,1,0,0,1,1,1,0,4096,9,164.142
1,1,0,1,0,1,1,1,0,0,0,1,0,1,512,1,165.4944
1,1,0,1,0,1,1,1,0,0,0,1,0,1,1024,1,165.2152
1,1,0,1,0,1,1,1,0,0,0,1,0,1,2048,1,164.4126
1,1,0,1,0,1,1,1,0,0,0,1,0,1,4096,1,162.4182
1,1,0,1,0,1,1,1,0,0,0,1,0,1,512,5,163.3106
1,1,0,1,0,1,1,1,0,0,0,1,0,1,1024,5,165.5138
1,1,0,1,0,1,1,1,0,0,0,1,0,1,2048,5,165.7712
1,1,0,1,0,1,1,1,0,0,0,1,0,1,4096,5,165.9262
1,1,0,1,0,1,1,1,0,0,0,1,0,1,512,9,165.0668
1,1,0,1,0,1,1,1,0,0,0,1,0,1,1024,9,163.3854
1,1,0,1,0,1,1,1,0,0,0,1,0,1,2048,9,164.509
1,1,0,1,0,1,1,1,0,0,0,1,0,1,4096,9,165.3268
1,1,0,1,0,1,1,1,0,0,0,1,1,0,512,1,163.8384
1,1,0,1,0,1,1,1,0,0,0,1,1,0,1024,1,165.0964
1,1,0,1,0,1,1,1,0,0,0,1,1,0,2048,1,165.2808
1,1,0,1,0,1,1,1,0,0,0,1,1,0,4096,1,166.4626
1,1,0,1,0,1,1,1,0,0,0,1,1,0,512,5,163.9568
1,1,0,1,0,1,1,1,0,0,0,1,1,0,1024,5,163.9968
1,1,0,1,0,1,1,1,0,0,0,1,1,0,2048,5,165.781
1,1,0,1,0,1,1,1,0,0,0,1,1,0,4096,5,163.342
1,1,0,1,0,1,1,1,0,0,0,1,1,0,512,9,165.94
1,1,0,1,0,1,1,1,0,0,0,1,1,0,1024,9,167.7094
1,1,0,1,0,1,1,1,0,0,0,1,1,0,2048,9,164.9366
1,1,0,1,0,1,1,1,0,0,0,1,1,0,4096,9,165.7986
1,1,0,1,0,1,1,1,0,0,1,1,0,1,512,1,163.6666
1,1,0,1,0,1,1,1,0,0,1,1,0,1,1024,1,163.2904
1,1,0,1,0,1,1,1,0,0,1,1,0,1,2048,1,165.5798
1,1,0,1,0,1,1,1,0,0,1,1,0,1,4096,1,164.7978
1,1,0,1,0,1,1,1,0,0,1,1,0,1,512,5,163.3302
1,1,0,1,0,1,1,1,0,0,1,1,0,1,1024,5,163.2298
1,1,0,1,0,1,1,1,0,0,1,1,0,1,2048,5,166.1056
1,1,0,1,0,1,1,1,0,0,1,1,0,1,4096,5,164.498
1,1,0,1,0,1,1,1,0,0,1,1,0,1,512,9,164.544
1,1,0,1,0,1,1,1,0,0,1,1,0,1,1024,9,166.8596
1,1,0,1,0,1,1,1,0,0,1,1,0,1,2048,9,167.0402
1,1,0,1,0,1,1,1,0,0,1,1,0,1,4096,9,165.6936
1,1,0,1,0,1,1,1,0,0,1,1,1,0,512,1,164.673
1,1,0,1,0,1,1,1,0,0,1,1,1,0,1024,1,166.6378
1,1,0,1,0,1,1,1,0,0,1,1,1,0,2048,1,165.2686
1,1,0,1,0,1,1,1,0,0,1,1,1,0,4096,1,163.2566
1,1,0,1,0,1,1,1,0,0,1,1,1,0,512,5,164.9078
1,1,0,1,0,1,1,1,0,0,1,1,1,0,1024,5,165.17
1,1,0,1,0,1,1,1,0,0,1,1,1,0,2048,5,165.6028
1,1,0,1,0,1,1,1,0,0,1,1,1,0,4096,5,165.53
1,1,0,1,0,1,1,1,0,0,1,1,1,0,512,9,164.4566
1,1,0,1,0,1,1,1,0,0,1,1,1,0,1024,9,164.6752
1,1,0,1,0,1,1,1,0,0,1,1,1,0,2048,9,165.8712
1,1,0,1,0,1,1,1,0,0,1,1,1,0,4096,9,165.688
1,1,0,1,1,0,0,1,0,0,0,1,0,1,512,1,165.4328
1,1,0,1,1,0,0,1,0,0,0,1,0,1,1024,1,164.7006
1,1,0,1,1,0,0,1,0,0,0,1,0,1,2048,1,168.218
1,1,0,1,1,0,0,1,0,0,0,1,0,1,4096,1,165.3456
1,1,0,1,1,0,0,1,0,0,0,1,0,1,512,5,165.398
1,1,0,1,1,0,0,1,0,0,0,1,0,1,1024,5,164.644
1,1,0,1,1,0,0,1,0,0,0,1,0,1,2048,5,167.3888
1,1,0,1,1,0,0,1,0,0,0,1,0,1,4096,5,165.547
1,1,0,1,1,0,0,1,0,0,0,1,0,1,512,9,164.1642
1,1,0,1,1,0,0,1,0,0,0,1,0,1,1024,9,164.8816
1,1,0,1,1,0,0,1,0,0,0,1,0,1,2048,9,166.1188
1,1,0,1,1,0,0,1,0,0,0,1,0,1,4096,9,166.6352
1,1,0,1,1,0,0,1,0,0,0,1,1,0,512,1,165.4646
1,1,0,1,1,0,0,1,0,0,0,1,1,0,1024,1,166.5234
1,1,0,1,1,0,0,1,0,0,0,1,1,0,2048,1,166.8784
1,1,0,1,1,0,0,1,0,0,0,1,1,0,4096,1,166.6604
1,1,0,1,1,0,0,1,0,0,0,1,1,0,512,5,163.7756
1,1,0,1,1,0,0,1,0,0,0,1,1,0,1024,5,166.7564
1,1,0,1,1,0,0,1,0,0,0,1,1,0,2048,5,167.7276
1,1,0,1,1,0,0,1,0,0,0,1,1,0,4096,5,166.55
1,1,0,1,1,0,0,1,0,0,0,1,1,0,512,9,164.7606
1,1,0,1,1,0,0,1,0,0,0,1,1,0,1024,9,166.5906
1,1,0,1,1,0,0,1,0,0,0,1,1,0,2048,9,165.6608
1,1,0,1,1,0,0,1,0,0,0,1,1,0,4096,9,165.1006
1,1,0,1,1,0,0,1,0,0,1,1,0,1,512,1,165.3788
1,1,0,1,1,0,0,1,0,0,1,1,0,1,1024,1,166.5726
1,1,0,1,1,0,0,1,0,0,1,1,0,1,2048,1,166.4322
1,1,0,1,1,0,0,1,0,0,1,1,0,1,4096,1,166.9868
1,1,0,1,1,0,0,1,0,0,1,1,0,1,512,5,165.5166
1,1,0,1,1,0,0,1,0,0,1,1,0,1,1024,5,167.1158
1,1,0,1,1,0,0,1,0,0,1,1,0,1,2048,5,165.883
1,1,0,1,1,0,0,1,0,0,1,1,0,1,4096,5,167.7292
1,1,0,1,1,0,0,1,0,0,1,1,0,1,512,9,165.501
1,1,0,1,1,0,0,1,0,0,1,1,0,1,1024,9,166.699
1,1,0,1,1,0,0,1,0,0,1,1,0,1,2048,9,167.7058
1,1,0,1,1,0,0,1,0,0,1,1,0,1,4096,9,165.2772
1,1,0,1,1,0,0,1,0,0,1,1,1,0,512,1,166.5214
1,1,0,1,1,0,0,1,0,0,1,1,1,0,1024,1,165.5134
1,1,0,1,1,0,0,1,0,0,1,1,1,0,2048,1,168.1816
1,1,0,1,1,0,0,1,0,0,1,1,1,0,4096,1,165.3172
1,1,0,1,1,0,0,1,0,0,1,1,1,0,512,5,163.3292
1,1,0,1,1,0,0,1,0,0,1,1,1,0,1024,5,167.081
1,1,0,1,1,0,0,1,0,0,1,1,1,0,2048,5,165.462
1,1,0,1,1,0,0,1,0,0,1,1,1,0,4096,5,165.3036
1,1,0,1,1,0,0,1,0,0,1,1,1,0,512,9,165.396
1,1,0,1,1,0,0,1,0,0,1,1,1,0,1024,9,164.7082
1,1,0,1,1,0,0,1,0,0,1,1,1,0,2048,9,165.4474
1,1,0,1,1,0,0,1,0,0,1,1,1,0,4096,9,165.0568
1,1,0,1,1,0,1,1,0,0,0,1,0,1,512,1,163.4228
1,1,0,1,1,0,1,1,0,0,0,1,0,1,1024,1,163.8996
1,1,0,1,1,0,1,1,0,0,0,1,0,1,2048,1,167.6088
1,1,0,1,1,0,1,1,0,0,0,1,0,1,4096,1,167.3408
1,1,0,1,1,0,1,1,0,0,0,1,0,1,512,5,165.4086
1,1,0,1,1,0,1,1,0,0,0,1,0,1,1024,5,165.7048
1,1,0,1,1,0,1,1,0,0,0,1,0,1,2048,5,165.7582
1,1,0,1,1,0,1,1,0,0,0,1,0,1,4096,5,165.3856
1,1,0,1,1,0,1,1,0,0,0,1,0,1,512,9,165.0922
1,1,0,1,1,0,1,1,0,0,0,1,0,1,1024,9,166.042
1,1,0,1,1,0,1,1,0,0,0,1,0,1,2048,9,165.8198
1,1,0,1,1,0,1,1,0,0,0,1,0,1,4096,9,167.6246
1,1,0,1,1,0,1,1,0,0,0,1,1,0,512,1,165.0662
1,1,0,1,1,0,1,1,0,0,0,1,1,0,1024,1,166.458
1,1,0,1,1,0,1,1,0,0,0,1,1,0,2048,1,167.133
1,1,0,1,1,0,1,1,0,0,0,1,1,0,4096,1,167.0996
1,1,0,1,1,0,1,1,0,0,0,1,1,0,512,5,164.8446
1,1,0,1,1,0,1,1,0,0,0,1,1,0,1024,5,166.7586
1,1,0,1,1,0,1,1,0,0,0,1,1,0,2048,5,167.4502
1,1,0,1,1,0,1,1,0,0,0,1,1,0,4096,5,165.3672
1,1,0,1,1,0,1,1,0,0,0,1,1,0,512,9,167.3204
1,1,0,1,1,0,1,1,0,0,0,1,1,0,1024,9,163.9654
1,1,0,1,1,0,1,1,0,0,0,1,1,0,2048,9,165.4524
1,1,0,1,1,0,1,1,0,0,0,1,1,0,4096,9,165.8492
1,1,0,1,1,0,1,1,0,0,1,1,0,1,512,1,165.4138
1,1,0,1,1,0,1,1,0,0,1,1,0,1,1024,1,164.7078
1,1,0,1,1,0,1,1,0,0,1,1,0,1,2048,1,166.4988
1,1,0,1,1,0,1,1,0,0,1,1,0,1,4096,1,165.5916
1,1,0,1,1,0,1,1,0,0,1,1,0,1,512,5,165.232
1,1,0,1,1,0,1,1,0,0,1,1,0,1,1024,5,165.7098
1,1,0,1,1,0,1,1,0,0,1,1,0,1,2048,5,165.1948
1,1,0,1,1,0,1,1,0,0,1,1,0,1,4096,5,165.7712
1,1,0,1,1,0,1,1,0,0,1,1,0,1,512,9,164.981
1,1,0,1,1,0,1,1,0,0,1,1,0,1,1024,9,167.7816
1,1,0,1,1,0,1,1,0,0,1,1,0,1,2048,9,166.3972
1,1,0,1,1,0,1,1,0,0,1,1,0,1,4096,9,165.7432
1,1,0,1,1,0,1,1,0,0,1,1,1,0,512,1,166.9158
1,1,0,1,1,0,1,1,0,0,1,1,1,0,1024,1,166.4296
1,1,0,1,1,0,1,1,0,0,1,1,1,0,2048,1,166.2642
1,1,0,1,1,0,1,1,0,0,1,1,1,0,4096,1,166.339
1,1,0,1,1,0,1,1,0,0,1,1,1,0,512,5,165.8364
1,1,0,1,1,0,1,1,0,0,1,1,1,0,1024,5,165.5496
1,1,0,1,1,0,1,1,0,0,1,1,1,0,2048,5,167.052
1,1,0,1,1,0,1,1,0,0,1,1,1,0,4096,5,166.794
1,1,0,1,1,0,1,1,0,0,1,1,1,0,512,9,163.964
1,1,0,1,1,0,1,1,0,0,1,1,1,0,1024,9,165.3228
1,1,0,1,1,0,1,1,0,0,1,1,1,0,2048,9,165.6812
1,1,0,1,1,0,1,1,0,0,1,1,1,0,4096,9,165.8732
1,1,1,0,0,0,0,0,1,0,0,1,0,1,512,0,166.8612
1,1,1,0,0,0,0,0,1,0,0,1,0,1,1024,0,167.3698
1,1,1,0,0,0,0,0,1,0,0,1,0,1,2048,0,165.962
1,1,1,0,0,0,0,0,1,0,0,1,0,1,4096,0,166.702
1,1,1,0,0,0,0,0,1,0,0,1,1,0,512,0,164.8898
1,1,1,0,0,0,0,0,1,0,0,1,1,0,1024,0,166.1792
1,1,1,0,0,0,0,0,1,0,0,1,1,0,2048,0,165.2868
1,1,1,0,0,0,0,0,1,0,0,1,1,0,4096,0,166.8288
1,1,1,0,0,0,0,0,1,0,1,1,0,1,512,0,167.7974
1,1,1,0,0,0,0,0,1,0,1,1,0,1,1024,0,167.3096
1,1,1,0,0,0,0,0,1,0,1,1,0,1,2048,0,166.7672
1,1,1,0,0,0,0,0,1,0,1,1,0,1,4096,0,167.3618
1,1,1,0,0,0,0,0,1,0,1,1,1,0,512,0,166.3006
1,1,1,0,0,0,0,0,1,0,1,1,1,0,1024,0,166.7044
1,1,1,0,0,0,0,0,1,0,1,1,1,0,2048,0,165.7792
1,1,1,0,0,0,0,0,1,0,1,1,1,0,4096,0,166.817
1,1,1,0,0,0,0,0,1,1,0,1,0,1,512,0,32.494
1,1,1,0,0,0,0,0,1,1,0,1,0,1,1024,0,32.5492
1,1,1,0,0,0,0,0,1,1,0,1,0,1,2048,0,31.882
1,1,1,0,0,0,0,0,1,1,0,1,0,1,4096,0,32.4918
1,1,1,0,0,0,0,0,1,1,0,1,1,0,512,0,32.3026
1,1,1,0,0,0,0,0,1,1,0,1,1,0,1024,0,32.1914
1,1,1,0,0,0,0,0,1,1,0,1,1,0,2048,0,31.4654
1,1,1,0,0,0,0,0,1,1,0,1,1,0,4096,0,32.0644
1,1,1,0,0,0,0,0,1,1,1,1,0,1,512,0,32.8408
1,1,1,0,0,0,0,0,1,1,1,1,0,1,1024,0,33.0884
1,1,1,0,0,0,0,0,1,1,1,1,0,1,2048,0,33.0912
1,1,1,0,0,0,0,0,1,1,1,1,0,1,4096,0,32.9202
1,1,1,0,0,0,0,0,1,1,1,1,1,0,512,0,31.9316
1,1,1,0,0,0,0,0,1,1,1,1,1,0,1024,0,32.7004
1,1,1,0,0,0,0,0,1,1,1,1,1,0,2048,0,31.9904
1,1,1,0,0,0,0,0,1,1,1,1,1,0,4096,0,32.5308
1,1,1,0,0,0,1,0,1,0,0,1,0,1,512,0,167.32
1,1,1,0,0,0,1,0,1,0,0,1,0,1,1024,0,168.1288
1,1,1,0,0,0,1,0,1,0,0,1,0,1,2048,0,168.3586
1,1,1,0,0,0,1,0,1,0,0,1,0,1,4096,0,167.6852
1,1,1,0,0,0,1,0,1,0,0,1,1,0,512,0,165.266
1,1,1,0,0,0,1,0,1,0,0,1,1,0,1024,0,167.758
1,1,1,0,0,0,1,0,1,0,0,1,1,0,2048,0,166.9434
1,1,1,0,0,0,1,0,1,0,0,1,1,0,4096,0,165.5964
1,1,1,0,0,0,1,0,1,0,1,1,0,1,512,0,166.135
1,1,1,0,0,0,1,0,1,0,1,1,0,1,1024,0,167.4636
1,1,1,0,0,0,1,0,1,0,1,1,0,1,2048,0,166.3976
1,1,1,0,0,0,1,0,1,0,1,1,0,1,4096,0,167.1612
1,1,1,0,0,0,1,0,1,0,1,1,1,0,512,0,166.1748
1,1,1,0,0,0,1,0,1,0,1,1,1,0,1024,0,165.4534
1,1,1,0,0,0,1,0,1,0,1,1,1,0,2048,0,165.376
1,1,1,0,0,0,1,0,1,0,1,1,1,0,4096,0,166.5164
1,1,1,0,0,0,1,0,1,1,0,1,0,1,512,0,32.2636
1,1,1,0,0,0,1,0,1,1,0,1,0,1,1024,0,32.269
1,1,1,0,0,0,1,0,1,1,0,1,0,1,2048,0,32.4032
1,1,1,0,0,0,1,0,1,1,0,1,0,1,4096,0,32.0032
1,1,1,0,0,0,1,0,1,1,0,1,1,0,512,0,32.059
1,1,1,0,0,0,1,0,1,1,0,1,1,0,1024,0,32.1498
1,1,1,0,0,0,1,0,1,1,0,1,1,0,2048,0,32.175
1,1,1,0,0,0,1,0,1,1,0,1,1,0,4096,0,32.1732
1,1,1,0,0,0,1,0,1,1,1,1,0,1,512,0,32.545
1,1,1,0,0,0,1,0,1,1,1,1,0,1,1024,0,32.7132
1,1,1,0,0,0,1,0,1,1,1,1,0,1,2048,0,32.378
1,1,1,0,0,0,1,0,1,1,1,1,0,1,4096,0,32.9026
1,1,1,0,0,0,1,0,1,1,1,1,1,0,512,0,32.6622
1,1,1,0,0,0,1,0,1,1,1,1,1,0,1024,0,32.3504
1,1,1,0,0,0,1,0,1,1,1,1,1,0,2048,0,32.775
1,1,1,0,0,0,1,0,1,1,1,1,1,0,4096,0,32.6116
1,1,1,0,0,0,0,1,0,0,0,1,0,1,512,1,167.7922
1,1,1,0,0,0,0,1,0,0,0,1,0,1,1024,1,166.3038
1,1,1,0,0,0,0,1,0,0,0,1,0,1,2048,1,168.0648
1,1,1,0,0,0,0,1,0,0,0,1,0,1,4096,1,168.0126
1,1,1,0,0,0,0,1,0,0,0,1,0,1,512,5,165.606
1,1,1,0,0,0,0,1,0,0,0,1,0,1,1024,5,167.439
1,1,1,0,0,0,0,1,0,0,0,1,0,1,2048,5,166.2394
1,1,1,0,0,0,0,1,0,0,0,1,0,1,4096,5,167.2028
1,1,1,0,0,0,0,1,0,0,0,1,0,1,512,9,165.6546
1,1,1,0,0,0,0,1,0,0,0,1,0,1,1024,9,167.7504
1,1,1,0,0,0,0,1,0,0,0,1,0,1,2048,9,166.6888
1,1,1,0,0,0,0,1,0,0,0,1,0,1,4096,9,165.0734
1,1,1,0,0,0,0,1,0,0,0,1,1,0,512,1,166.6194
1,1,1,0,0,0,0,1,0,0,0,1,1,0,1024,1,166.9884
1,1,1,0,0,0,0,1,0,0,0,1,1,0,2048,1,168.2122
1,1,1,0,0,0,0,1,0,0,0,1,1,0,4096,1,165.9032
1,1,1,0,0,0,0,1,0,0,0,1,1,0,512,5,165.7004
1,1,1,0,0,0,0,1,0,0,0,1,1,0,1024,5,167.6368
1,1,1,0,0,0,0,1,0,0,0,1,1,0,2048,5,168.5228
1,1,1,0,0,0,0,1,0,0,0,1,1,0,4096,5,165.4968
1,1,1,0,0,0,0,1,0,0,0,1,1,0,512,9,165.1522
1,1,1,0,0,0,0,1,0,0,0,1,1,0,1024,9,167.7312
1,1,1,0,0,0,0,1,0,0,0,1,1,0,2048,9,166.135
1,1,1,0,0,0,0,1,0,0,0,1,1,0,4096,9,166.0468
1,1,1,0,0,0,0,1,0,0,1,1,0,1,512,1,167.7962
1,1,1,0,0,0,0,1,0,0,1,1,0,1,1024,1,167.1912
1,1,1,0,0,0,0,1,0,0,1,1,0,1,2048,1,167.4076
1,1,1,0,0,0,0,1,0,0,1,1,0,1,4096,1,167.1342
1,1,1,0,0,0,0,1,0,0,1,1,0,1,512,5,167.8464
1,1,1,0,0,0,0,1,0,0,1,1,0,1,1024,5,165.9484
1,1,1,0,0,0,0,1,0,0,1,1,0,1,2048,5,167.8536
1,1,1,0,0,0,0,1,0,0,1,1,0,1,4096,5,166.6678
1,1,1,0,0,0,0,1,0,0,1,1,0,1,512,9,166.933
