root,opt_useAddressPrecalc,opt_vectorize,simd_avoidUnaligned,data_alignFieldPointers,opt_unroll_interleave,opt_unroll,no_explorationId,explorationId,poly_tileSize_x,poly_tileSize_y,poly_tileSize_z,$<performance
1,0,0,0,0,0,1,0,4,32,16,0,8118.6
1,0,0,0,0,0,2,0,4,32,16,0,7915.8
1,0,0,0,0,0,3,0,4,32,16,0,8015
1,0,0,0,0,0,4,0,4,32,16,0,7976
1,0,0,0,0,0,1,0,1,64,16,0,8802.2
1,0,0,0,0,0,2,0,1,64,16,0,9259.8
1,0,0,0,0,0,3,0,1,64,16,0,8332.2
1,0,0,0,0,0,4,0,1,64,16,0,8881.8
1,0,0,0,0,0,1,0,2,64,16,0,8079.2
1,0,0,0,0,0,2,0,2,64,16,0,9226.2
1,0,0,0,0,0,3,0,2,64,16,0,8298.2
1,0,0,0,0,0,4,0,2,64,16,0,8852
1,0,0,0,0,0,1,0,3,64,16,0,7547.6
1,0,0,0,0,0,2,0,3,64,16,0,7401
1,0,0,0,0,0,3,0,3,64,16,0,7546
1,0,0,0,0,0,4,0,3,64,16,0,7491
1,0,0,0,0,0,1,0,4,64,16,0,7495.8
1,0,0,0,0,0,2,0,4,64,16,0,7374.8
1,0,0,0,0,0,3,0,4,64,16,0,7507.4
1,0,0,0,0,0,4,0,4,64,16,0,7447.2
1,0,0,0,0,0,1,0,1,128,16,0,7569.6
1,0,0,0,0,0,2,0,1,128,16,0,7748.8
1,0,0,0,0,0,3,0,1,128,16,0,7218.6
1,0,0,0,0,0,4,0,1,128,16,0,7563
1,0,0,0,0,0,1,0,2,128,16,0,7155.6
1,0,0,0,0,0,2,0,2,128,16,0,7747.6
1,0,0,0,0,0,3,0,2,128,16,0,7188
1,0,0,0,0,0,4,0,2,128,16,0,7532.2
1,0,0,0,0,0,1,0,3,128,16,0,6732.2
1,0,0,0,0,0,2,0,3,128,16,0,6583.6
1,0,0,0,0,0,3,0,3,128,16,0,6645.8
1,0,0,0,0,0,4,0,3,128,16,0,6607.8
1,0,0,0,0,0,1,0,4,128,16,0,6712.6
1,0,0,0,0,0,2,0,4,128,16,0,6568.6
1,0,0,0,0,0,3,0,4,128,16,0,6633
1,0,0,0,0,0,4,0,4,128,16,0,6599.6
1,0,0,0,0,0,1,0,1,0,20,0,5945
1,0,0,0,0,0,2,0,1,0,20,0,6111.8
1,0,0,0,0,0,3,0,1,0,20,0,6234
1,0,0,0,0,0,4,0,1,0,20,0,6142.6
1,0,0,0,0,0,1,0,2,0,20,0,5919.2
1,0,0,0,0,0,2,0,2,0,20,0,6185.4
1,0,0,0,0,0,3,0,2,0,20,0,6272.8
1,0,0,0,0,0,4,0,2,0,20,0,6158
1,0,0,0,0,0,1,0,3,0,20,0,5540.2
1,0,0,0,0,0,2,0,3,0,20,0,5508.6
1,0,0,0,0,0,3,0,3,0,20,0,5511.8
1,0,0,0,0,0,4,0,3,0,20,0,5480.8
1,0,0,0,0,0,1,0,4,0,20,0,5538
1,0,0,0,0,0,2,0,4,0,20,0,5533.4
1,0,0,0,0,0,3,0,4,0,20,0,5568.8
1,0,0,0,0,0,4,0,4,0,20,0,5547
1,0,0,0,0,0,1,0,1,8,20,0,12690.8
1,0,0,0,0,0,2,0,1,8,20,0,12886.4
1,0,0,0,0,0,3,0,1,8,20,0,13861.6
1,0,0,0,0,0,4,0,1,8,20,0,13731.6
1,0,0,0,0,0,1,0,2,8,20,0,11820.6
1,0,0,0,0,0,2,0,2,8,20,0,12080.2
1,0,0,0,0,0,3,0,2,8,20,0,13670.2
1,0,0,0,0,0,4,0,2,8,20,0,13627.2
1,0,0,0,0,0,1,0,3,8,20,0,11309.4
1,0,0,0,0,0,2,0,3,8,20,0,11018.8
1,0,0,0,0,0,3,0,3,8,20,0,11124.8
1,0,0,0,0,0,4,0,3,8,20,0,10922.2
1,0,0,0,0,0,1,0,4,8,20,0,10987.2
1,0,0,0,0,0,2,0,4,8,20,0,10741
1,0,0,0,0,0,3,0,4,8,20,0,11210.6
1,0,0,0,0,0,4,0,4,8,20,0,10981.6
1,0,0,0,0,0,1,0,1,10,20,0,11927.4
1,0,0,0,0,0,2,0,1,10,20,0,12095.2
1,0,0,0,0,0,3,0,1,10,20,0,12861.2
1,0,0,0,0,0,4,0,1,10,20,0,12863.4
1,0,0,0,0,0,1,0,2,10,20,0,11145.2
1,0,0,0,0,0,2,0,2,10,20,0,11325.6
1,0,0,0,0,0,3,0,2,10,20,0,11881.8
1,0,0,0,0,0,4,0,2,10,20,0,12902.6
1,0,0,0,0,0,1,0,3,10,20,0,10640.4
1,0,0,0,0,0,2,0,3,10,20,0,10324.2
1,0,0,0,0,0,3,0,3,10,20,0,10428.2
1,0,0,0,0,0,4,0,3,10,20,0,10376.4
1,0,0,0,0,0,1,0,4,10,20,0,10283.4
1,0,0,0,0,0,2,0,4,10,20,0,9916
1,0,0,0,0,0,3,0,4,10,20,0,10247.2
1,0,0,0,0,0,4,0,4,10,20,0,10316
1,0,0,0,0,0,1,0,1,16,20,0,10564.2
1,0,0,0,0,0,2,0,1,16,20,0,10771.6
1,0,0,0,0,0,3,0,1,16,20,0,10880.6
1,0,0,0,0,0,4,0,1,16,20,0,11016
1,0,0,0,0,0,1,0,2,16,20,0,9731.4
1,0,0,0,0,0,2,0,2,16,20,0,10265.8
1,0,0,0,0,0,3,0,2,16,20,0,10359.6
1,0,0,0,0,0,4,0,2,16,20,0,10560
1,0,0,0,0,0,1,0,3,16,20,0,9370.8
1,0,0,0,0,0,2,0,3,16,20,0,9057
1,0,0,0,0,0,3,0,3,16,20,0,9094
1,0,0,0,0,0,4,0,3,16,20,0,9095.8
1,0,0,0,0,0,1,0,4,16,20,0,8930
1,0,0,0,0,0,2,0,4,16,20,0,8681.4
1,0,0,0,0,0,3,0,4,16,20,0,8926.6
1,0,0,0,0,0,4,0,4,16,20,0,8712.8
1,0,0,0,0,0,1,0,1,20,20,0,10051.4
1,0,0,0,0,0,2,0,1,20,20,0,10369.4
1,0,0,0,0,0,3,0,1,20,20,0,10096.4
1,0,0,0,0,0,4,0,1,20,20,0,10448
1,0,0,0,0,0,1,0,2,20,20,0,9752.6
1,0,0,0,0,0,2,0,2,20,20,0,10017.2
1,0,0,0,0,0,3,0,2,20,20,0,9960
1,0,0,0,0,0,4,0,2,20,20,0,9668.8
1,0,0,0,0,0,1,0,3,20,20,0,8893.6
1,0,0,0,0,0,2,0,3,20,20,0,8578.2
1,0,0,0,0,0,3,0,3,20,20,0,8646
1,0,0,0,0,0,4,0,3,20,20,0,8640.4
1,0,0,0,0,0,1,0,4,20,20,0,8550.8
1,0,0,0,0,0,2,0,4,20,20,0,8279.8
1,0,0,0,0,0,3,0,4,20,20,0,8374.8
1,0,0,0,0,0,4,0,4,20,20,0,8303.6
1,0,0,0,0,0,1,0,1,32,20,0,9253.2
1,0,0,0,0,0,2,0,1,32,20,0,9690.8
1,0,0,0,0,0,3,0,1,32,20,0,9078.6
1,0,0,0,0,0,4,0,1,32,20,0,9557.2
1,0,0,0,0,0,1,0,2,32,20,0,8497.6
1,0,0,0,0,0,2,0,2,32,20,0,9509
1,0,0,0,0,0,3,0,2,32,20,0,8784
1,0,0,0,0,0,4,0,2,32,20,0,9332.4
1,0,0,0,0,0,1,0,3,32,20,0,8048.2
1,0,0,0,0,0,2,0,3,32,20,0,7805.4
1,0,0,0,0,0,3,0,3,32,20,0,7884.4
1,0,0,0,0,0,4,0,3,32,20,0,7851.2
1,0,0,0,0,0,1,0,4,32,20,0,7869.2
1,0,0,0,0,0,2,0,4,32,20,0,7658.2
1,0,0,0,0,0,3,0,4,32,20,0,7715.4
1,0,0,0,0,0,4,0,4,32,20,0,7689.6
1,0,0,0,0,0,1,0,1,64,20,0,8575.2
1,0,0,0,0,0,2,0,1,64,20,0,9116.4
1,0,0,0,0,0,3,0,1,64,20,0,8106.8
1,0,0,0,0,0,4,0,1,64,20,0,8692.6
1,0,0,0,0,0,1,0,2,64,20,0,7808.4
1,0,0,0,0,0,2,0,2,64,20,0,9095.4
1,0,0,0,0,0,3,0,2,64,20,0,7972.6
1,0,0,0,0,0,4,0,2,64,20,0,8635.8
1,0,0,0,0,0,1,0,3,64,20,0,7293.4
1,0,0,0,0,0,2,0,3,64,20,0,7175.2
1,0,0,0,0,0,3,0,3,64,20,0,7279
1,0,0,0,0,0,4,0,3,64,20,0,7246
1,0,0,0,0,0,1,0,4,64,20,0,7239.8
1,0,0,0,0,0,2,0,4,64,20,0,7123.4
1,0,0,0,0,0,3,0,4,64,20,0,7230.2
1,0,0,0,0,0,4,0,4,64,20,0,7381
1,0,0,0,0,0,1,0,1,128,20,0,7380
1,0,0,0,0,0,2,0,1,128,20,0,7507
1,0,0,0,0,0,3,0,1,128,20,0,7107.6
1,0,0,0,0,0,4,0,1,128,20,0,7378.6
1,0,0,0,0,0,1,0,2,128,20,0,7042.4
1,0,0,0,0,0,2,0,2,128,20,0,7479.8
1,0,0,0,0,0,3,0,2,128,20,0,7090.2
1,0,0,0,0,0,4,0,2,128,20,0,7340.4
1,0,0,0,0,0,1,0,3,128,20,0,6569
1,0,0,0,0,0,2,0,3,128,20,0,6400.2
1,0,0,0,0,0,3,0,3,128,20,0,6459.4
1,0,0,0,0,0,4,0,3,128,20,0,6429
1,0,0,0,0,0,1,0,4,128,20,0,6549
1,0,0,0,0,0,2,0,4,128,20,0,6387.6
1,0,0,0,0,0,3,0,4,128,20,0,6434
1,0,0,0,0,0,4,0,4,128,20,0,6413.4
1,0,0,0,0,0,1,0,1,0,32,0,5830.6
1,0,0,0,0,0,2,0,1,0,32,0,6004.6
1,0,0,0,0,0,3,0,1,0,32,0,6146
1,0,0,0,0,0,4,0,1,0,32,0,6054.8
1,0,0,0,0,0,1,0,2,0,32,0,5816
1,0,0,0,0,0,2,0,2,0,32,0,6054
1,0,0,0,0,0,3,0,2,0,32,0,6162.6
1,0,0,0,0,0,4,0,2,0,32,0,6082.2
1,0,0,0,0,0,1,0,3,0,32,0,5402
1,0,0,0,0,0,2,0,3,0,32,0,5375.8
1,0,0,0,0,0,3,0,3,0,32,0,5376.6
1,0,0,0,0,0,4,0,3,0,32,0,5345.8
1,0,0,0,0,0,1,0,4,0,32,0,5403.8
1,0,0,0,0,0,2,0,4,0,32,0,5383.8
1,0,0,0,0,0,3,0,4,0,32,0,5420.2
1,0,0,0,0,0,4,0,4,0,32,0,5388.8
1,0,0,0,0,0,1,0,1,8,32,0,11825.4
1,0,0,0,0,0,2,0,1,8,32,0,12233
1,0,0,0,0,0,3,0,1,8,32,0,12659.2
1,0,0,0,0,0,4,0,1,8,32,0,12659.6
1,0,0,0,0,0,1,0,2,8,32,0,10967
1,0,0,0,0,0,2,0,2,8,32,0,11497.8
1,0,0,0,0,0,3,0,2,8,32,0,12403
1,0,0,0,0,0,4,0,2,8,32,0,12362.2
1,0,0,0,0,0,1,0,3,8,32,0,10784.2
1,0,0,0,0,0,2,0,3,8,32,0,10503.6
1,0,0,0,0,0,3,0,3,8,32,0,10386.8
1,0,0,0,0,0,4,0,3,8,32,0,10052.8
1,0,0,0,0,0,1,0,4,8,32,0,10349
1,0,0,0,0,0,2,0,4,8,32,0,10064.2
1,0,0,0,0,0,3,0,4,8,32,0,10127.6
1,0,0,0,0,0,4,0,4,8,32,0,9940.2
1,0,0,0,0,0,1,0,1,10,32,0,11124.8
1,0,0,0,0,0,2,0,1,10,32,0,11487.6
1,0,0,0,0,0,3,0,1,10,32,0,11999.4
1,0,0,0,0,0,4,0,1,10,32,0,12111.6
1,0,0,0,0,0,1,0,2,10,32,0,10526.8
1,0,0,0,0,0,2,0,2,10,32,0,10850.6
1,0,0,0,0,0,3,0,2,10,32,0,11305.8
1,0,0,0,0,0,4,0,2,10,32,0,11819.6
1,0,0,0,0,0,1,0,3,10,32,0,10129.6
1,0,0,0,0,0,2,0,3,10,32,0,9802.6
1,0,0,0,0,0,3,0,3,10,32,0,9830.8
1,0,0,0,0,0,4,0,3,10,32,0,9616.4
1,0,0,0,0,0,1,0,4,10,32,0,9762.2
1,0,0,0,0,0,2,0,4,10,32,0,9369.4
1,0,0,0,0,0,3,0,4,10,32,0,9526.4
1,0,0,0,0,0,4,0,4,10,32,0,9435.2
1,0,0,0,0,0,1,0,1,16,32,0,9909.2
1,0,0,0,0,0,2,0,1,16,32,0,10247.6
1,0,0,0,0,0,3,0,1,16,32,0,10108.8
1,0,0,0,0,0,4,0,1,16,32,0,10461
1,0,0,0,0,0,1,0,2,16,32,0,9088
1,0,0,0,0,0,2,0,2,16,32,0,9929.2
1,0,0,0,0,0,3,0,2,16,32,0,9947
1,0,0,0,0,0,4,0,2,16,32,0,10114
1,0,0,0,0,0,1,0,3,16,32,0,8867
1,0,0,0,0,0,2,0,3,16,32,0,8461.2
1,0,0,0,0,0,3,0,3,16,32,0,8479.8
1,0,0,0,0,0,4,0,3,16,32,0,8483
1,0,0,0,0,0,1,0,4,16,32,0,8519.6
1,0,0,0,0,0,2,0,4,16,32,0,8206.6
1,0,0,0,0,0,3,0,4,16,32,0,8359.2
1,0,0,0,0,0,4,0,4,16,32,0,8232
1,0,0,0,0,0,1,0,1,20,32,0,9525.2
1,0,0,0,0,0,2,0,1,20,32,0,9909.4
1,0,0,0,0,0,3,0,1,20,32,0,9519.8
1,0,0,0,0,0,4,0,1,20,32,0,9906
1,0,0,0,0,0,1,0,2,20,32,0,9295.8
1,0,0,0,0,0,2,0,2,20,32,0,9637.6
1,0,0,0,0,0,3,0,2,20,32,0,9498.4
1,0,0,0,0,0,4,0,2,20,32,0,9191.4
1,0,0,0,0,0,1,0,3,20,32,0,8399
1,0,0,0,0,0,2,0,3,20,32,0,8024.2
1,0,0,0,0,0,3,0,3,20,32,0,8075.8
1,0,0,0,0,0,4,0,3,20,32,0,8068.6
1,0,0,0,0,0,1,0,4,20,32,0,8145.8
1,0,0,0,0,0,2,0,4,20,32,0,7836.6
1,0,0,0,0,0,3,0,4,20,32,0,7850.4
1,0,0,0,0,0,4,0,4,20,32,0,7841.4
1,0,0,0,0,0,1,0,1,32,32,0,8834.4
1,0,0,0,0,0,2,0,1,32,32,0,9308
1,0,0,0,0,0,3,0,1,32,32,0,8472.8
1,0,0,0,0,0,4,0,1,32,32,0,9103.2
1,0,0,0,0,0,1,0,2,32,32,0,7971.8
1,0,0,0,0,0,2,0,2,32,32,0,9188.8
1,0,0,0,0,0,3,0,2,32,32,0,8398.4
1,0,0,0,0,0,4,0,2,32,32,0,8901
1,0,0,0,0,0,1,0,3,32,32,0,7607.2
1,0,0,0,0,0,2,0,3,32,32,0,7347.4
1,0,0,0,0,0,3,0,3,32,32,0,7425.6
1,0,0,0,0,0,4,0,3,32,32,0,7404.2
1,0,0,0,0,0,1,0,4,32,32,0,7444
1,0,0,0,0,0,2,0,4,32,32,0,7213.4
1,0,0,0,0,0,3,0,4,32,32,0,7268.8
1,0,0,0,0,0,4,0,4,32,32,0,7245.8
1,0,0,0,0,0,1,0,1,64,32,0,8295
1,0,0,0,0,0,2,0,1,64,32,0,8809
1,0,0,0,0,0,3,0,1,64,32,0,7670.4
1,0,0,0,0,0,4,0,1,64,32,0,8375.2
1,0,0,0,0,0,1,0,2,64,32,0,7358.6
1,0,0,0,0,0,2,0,2,64,32,0,8771.6
1,0,0,0,0,0,3,0,2,64,32,0,7590.6
1,0,0,0,0,0,4,0,2,64,32,0,8256.8
1,0,0,0,0,0,1,0,3,64,32,0,6936.8
1,0,0,0,0,0,2,0,3,64,32,0,6796.8
1,0,0,0,0,0,3,0,3,64,32,0,6888.8
1,0,0,0,0,0,4,0,3,64,32,0,6858.2
1,0,0,0,0,0,1,0,4,64,32,0,6851
1,0,0,0,0,0,2,0,4,64,32,0,6718.8
1,0,0,0,0,0,3,0,4,64,32,0,6814.4
1,0,0,0,0,0,4,0,4,64,32,0,6765.8
1,0,0,0,0,0,1,0,1,128,32,0,7189
1,0,0,0,0,0,2,0,1,128,32,0,7196
1,0,0,0,0,0,3,0,1,128,32,0,7018.8
1,0,0,0,0,0,4,0,1,128,32,0,7156.6
1,0,0,0,0,0,1,0,2,128,32,0,6912.6
1,0,0,0,0,0,2,0,2,128,32,0,7138.2
1,0,0,0,0,0,3,0,2,128,32,0,6930.4
1,0,0,0,0,0,4,0,2,128,32,0,7075
1,0,0,0,0,0,1,0,3,128,32,0,6503
1,0,0,0,0,0,2,0,3,128,32,0,6279
1,0,0,0,0,0,3,0,3,128,32,0,6327.8
1,0,0,0,0,0,4,0,3,128,32,0,6307
1,0,0,0,0,0,1,0,4,128,32,0,6448.8
1,0,0,0,0,0,2,0,4,128,32,0,6241.8
1,0,0,0,0,0,3,0,4,128,32,0,6287.8
1,0,0,0,0,0,4,0,4,128,32,0,6260.4
1,0,0,0,0,0,1,0,1,0,64,0,5847.4
1,0,0,0,0,0,2,0,1,0,64,0,6007.4
1,0,0,0,0,0,3,0,1,0,64,0,6147.8
1,0,0,0,0,0,4,0,1,0,64,0,6100.4
1,0,0,0,0,0,1,0,2,0,64,0,5826
1,0,0,0,0,0,2,0,2,0,64,0,6021.2
1,0,0,0,0,0,3,0,2,0,64,0,6163.8
1,0,0,0,0,0,4,0,2,0,64,0,6120
1,0,0,0,0,0,1,0,3,0,64,0,5459.2
1,0,0,0,0,0,2,0,3,0,64,0,5435.2
1,0,0,0,0,0,3,0,3,0,64,0,5446.4
1,0,0,0,0,0,4,0,3,0,64,0,5416.2
1,0,0,0,0,0,1,0,4,0,64,0,5464.2
1,0,0,0,0,0,2,0,4,0,64,0,5440.4
1,0,0,0,0,0,3,0,4,0,64,0,5496.2
1,0,0,0,0,0,4,0,4,0,64,0,5470
1,0,0,0,0,0,1,0,1,8,64,0,10965.6
1,0,0,0,0,0,2,0,1,8,64,0,11458.6
1,0,0,0,0,0,3,0,1,8,64,0,11847
1,0,0,0,0,0,4,0,1,8,64,0,11884.4
1,0,0,0,0,0,1,0,2,8,64,0,10352
1,0,0,0,0,0,2,0,2,8,64,0,11213.6
1,0,0,0,0,0,3,0,2,8,64,0,11582.6
1,0,0,0,0,0,4,0,2,8,64,0,11588.8
1,0,0,0,0,0,1,0,3,8,64,0,10038
1,0,0,0,0,0,2,0,3,8,64,0,9789.8
1,0,0,0,0,0,3,0,3,8,64,0,9723.4
1,0,0,0,0,0,4,0,3,8,64,0,9379.8
1,0,0,0,0,0,1,0,4,8,64,0,9706.4
1,0,0,0,0,0,2,0,4,8,64,0,9459.4
1,0,0,0,0,0,3,0,4,8,64,0,9227.2
1,0,0,0,0,0,4,0,4,8,64,0,9111
1,0,0,0,0,0,1,0,1,10,64,0,10383.4
1,0,0,0,0,0,2,0,1,10,64,0,10819.2
1,0,0,0,0,0,3,0,1,10,64,0,11175
1,0,0,0,0,0,4,0,1,10,64,0,11373.6
1,0,0,0,0,0,1,0,2,10,64,0,10118.2
1,0,0,0,0,0,2,0,2,10,64,0,10560.8
1,0,0,0,0,0,3,0,2,10,64,0,10808.4
1,0,0,0,0,0,4,0,2,10,64,0,11126.6
1,0,0,0,0,0,1,0,3,10,64,0,9393.2
1,0,0,0,0,0,2,0,3,10,64,0,9109.6
1,0,0,0,0,0,3,0,3,10,64,0,9136.8
1,0,0,0,0,0,4,0,3,10,64,0,8939.2
1,0,0,0,0,0,1,0,4,10,64,0,9219.6
1,0,0,0,0,0,2,0,4,10,64,0,8854.8
1,0,0,0,0,0,3,0,4,10,64,0,8936
1,0,0,0,0,0,4,0,4,10,64,0,8738.2
1,0,0,0,0,0,1,0,1,16,64,0,9358.6
1,0,0,0,0,0,2,0,1,16,64,0,9774.6
1,0,0,0,0,0,3,0,1,16,64,0,9458.8
1,0,0,0,0,0,4,0,1,16,64,0,9911.6
1,0,0,0,0,0,1,0,2,16,64,0,8565.4
1,0,0,0,0,0,2,0,2,16,64,0,9668
1,0,0,0,0,0,3,0,2,16,64,0,9486
1,0,0,0,0,0,4,0,2,16,64,0,9696.6
1,0,0,0,0,0,1,0,3,16,64,0,8252
1,0,0,0,0,0,2,0,3,16,64,0,7871.2
1,0,0,0,0,0,3,0,3,16,64,0,7913
1,0,0,0,0,0,4,0,3,16,64,0,7936.6
1,0,0,0,0,0,1,0,4,16,64,0,8055.4
1,0,0,0,0,0,2,0,4,16,64,0,7729.6
1,0,0,0,0,0,3,0,4,16,64,0,7850
1,0,0,0,0,0,4,0,4,16,64,0,7764.8
1,0,0,0,0,0,1,0,1,20,64,0,9035.8
1,0,0,0,0,0,2,0,1,20,64,0,9439.4
1,0,0,0,0,0,3,0,1,20,64,0,8992
1,0,0,0,0,0,4,0,1,20,64,0,9431.6
1,0,0,0,0,0,1,0,2,20,64,0,8906.8
1,0,0,0,0,0,2,0,2,20,64,0,9315.2
1,0,0,0,0,0,3,0,2,20,64,0,9069.8
1,0,0,0,0,0,4,0,2,20,64,0,8714.6
1,0,0,0,0,0,1,0,3,20,64,0,7883.2
1,0,0,0,0,0,2,0,3,20,64,0,7492.4
1,0,0,0,0,0,3,0,3,20,64,0,7548.8
1,0,0,0,0,0,4,0,3,20,64,0,7553
1,0,0,0,0,0,1,0,4,20,64,0,7713
1,0,0,0,0,0,2,0,4,20,64,0,7357.8
1,0,0,0,0,0,3,0,4,20,64,0,7386.6
1,0,0,0,0,0,4,0,4,20,64,0,7402.4
1,0,0,0,0,0,1,0,1,32,64,0,8533.8
1,0,0,0,0,0,2,0,1,32,64,0,8981.6
1,0,0,0,0,0,3,0,1,32,64,0,8059.8
1,0,0,0,0,0,4,0,1,32,64,0,8751.2
1,0,0,0,0,0,1,0,2,32,64,0,7538.8
1,0,0,0,0,0,2,0,2,32,64,0,8885.2
1,0,0,0,0,0,3,0,2,32,64,0,8023.4
1,0,0,0,0,0,4,0,2,32,64,0,8532.8
1,0,0,0,0,0,1,0,3,32,64,0,7218.6
1,0,0,0,0,0,2,0,3,32,64,0,6953.8
1,0,0,0,0,0,3,0,3,32,64,0,7010.2
1,0,0,0,0,0,4,0,3,32,64,0,6995.8
1,0,0,0,0,0,1,0,4,32,64,0,7063
1,0,0,0,0,0,2,0,4,32,64,0,6823.8
1,0,0,0,0,0,3,0,4,32,64,0,6864.8
1,0,0,0,0,0,4,0,4,32,64,0,6845.6
1,0,0,0,0,0,1,0,1,64,64,0,8234.2
1,0,0,0,0,0,2,0,1,64,64,0,8794.8
1,0,0,0,0,0,3,0,1,64,64,0,7484.2
1,0,0,0,0,0,4,0,1,64,64,0,8338.2
1,0,0,0,0,0,1,0,2,64,64,0,7091
1,0,0,0,0,0,2,0,2,64,64,0,8595.4
1,0,0,0,0,0,3,0,2,64,64,0,7322.6
1,0,0,0,0,0,4,0,2,64,64,0,8032.2
1,0,0,0,0,0,1,0,3,64,64,0,6746.4
1,0,0,0,0,0,2,0,3,64,64,0,6581.2
1,0,0,0,0,0,3,0,3,64,64,0,6643.6
1,0,0,0,0,0,4,0,3,64,64,0,6629.8
1,0,0,0,0,0,1,0,4,64,64,0,6548.2
1,0,0,0,0,0,2,0,4,64,64,0,6415
1,0,0,0,0,0,3,0,4,64,64,0,6481
1,0,0,0,0,0,4,0,4,64,64,0,6439.4
1,0,0,0,0,0,1,0,1,128,64,0,7111.8
1,0,0,0,0,0,2,0,1,128,64,0,7061
1,0,0,0,0,0,3,0,1,128,64,0,6960.8
1,0,0,0,0,0,4,0,1,128,64,0,7056.4
1,0,0,0,0,0,1,0,2,128,64,0,6738.6
1,0,0,0,0,0,2,0,2,128,64,0,6864.8
1,0,0,0,0,0,3,0,2,128,64,0,6756.2
1,0,0,0,0,0,4,0,2,128,64,0,6867.8
1,0,0,0,0,0,1,0,3,128,64,0,6413.6
1,0,0,0,0,0,2,0,3,128,64,0,6170.8
1,0,0,0,0,0,3,0,3,128,64,0,6197.2
1,0,0,0,0,0,4,0,3,128,64,0,6170.6
1,0,0,0,0,0,1,0,4,128,64,0,6268.2
1,0,0,0,0,0,2,0,4,128,64,0,6053.8
1,0,0,0,0,0,3,0,4,128,64,0,6082.8
1,0,0,0,0,0,4,0,4,128,64,0,6061
1,0,0,0,0,0,1,0,1,0,128,0,7617.8
1,0,0,0,0,0,2,0,1,0,128,0,7615.4
1,0,0,0,0,0,3,0,1,0,128,0,7622.4
1,0,0,0,0,0,4,0,1,0,128,0,7605.4
1,0,0,0,0,0,1,0,2,0,128,0,7563
1,0,0,0,0,0,2,0,2,0,128,0,7570.4
1,0,0,0,0,0,3,0,2,0,128,0,7633
1,0,0,0,0,0,4,0,2,0,128,0,7683.4
1,0,0,0,0,0,1,0,3,0,128,0,7264.8
1,0,0,0,0,0,2,0,3,0,128,0,7240.6
1,0,0,0,0,0,3,0,3,0,128,0,7242.2
1,0,0,0,0,0,4,0,3,0,128,0,7218.2
1,0,0,0,0,0,1,0,4,0,128,0,7256.2
1,0,0,0,0,0,2,0,4,0,128,0,7251.6
1,0,0,0,0,0,3,0,4,0,128,0,7400
1,0,0,0,0,0,4,0,4,0,128,0,7313.4
1,0,0,0,0,0,1,0,1,8,128,0,10504
1,0,0,0,0,0,2,0,1,8,128,0,11323
1,0,0,0,0,0,3,0,1,8,128,0,11377.6
1,0,0,0,0,0,4,0,1,8,128,0,11387.4
1,0,0,0,0,0,1,0,2,8,128,0,9934.2
1,0,0,0,0,0,2,0,2,8,128,0,10841.6
1,0,0,0,0,0,3,0,2,8,128,0,11140.6
1,0,0,0,0,0,4,0,2,8,128,0,11143.8
1,0,0,0,0,0,1,0,3,8,128,0,9555
1,0,0,0,0,0,2,0,3,8,128,0,9342.2
1,0,0,0,0,0,3,0,3,8,128,0,9275.4
1,0,0,0,0,0,4,0,3,8,128,0,8956
1,0,0,0,0,0,1,0,4,8,128,0,9343
1,0,0,0,0,0,2,0,4,8,128,0,9153.6
1,0,0,0,0,0,3,0,4,8,128,0,8860
1,0,0,0,0,0,4,0,4,8,128,0,8763
1,0,0,0,0,0,1,0,1,10,128,0,9931.8
1,0,0,0,0,0,2,0,1,10,128,0,10363.6
1,0,0,0,0,0,3,0,1,10,128,0,10670.4
1,0,0,0,0,0,4,0,1,10,128,0,10925.6
1,0,0,0,0,0,1,0,2,10,128,0,9761.6
1,0,0,0,0,0,2,0,2,10,128,0,10252.4
1,0,0,0,0,0,3,0,2,10,128,0,10439.4
1,0,0,0,0,0,4,0,2,10,128,0,10737.6
1,0,0,0,0,0,1,0,3,10,128,0,8978.4
1,0,0,0,0,0,2,0,3,10,128,0,8728.6
1,0,0,0,0,0,3,0,3,10,128,0,8753.2
1,0,0,0,0,0,4,0,3,10,128,0,8579.6
1,0,0,0,0,0,1,0,4,10,128,0,8939
1,0,0,0,0,0,2,0,4,10,128,0,8588.4
1,0,0,0,0,0,3,0,4,10,128,0,8670.6
1,0,0,0,0,0,4,0,4,10,128,0,8436.8
1,0,0,0,0,0,1,0,1,16,128,0,9047.6
1,0,0,0,0,0,2,0,1,16,128,0,9481.4
1,0,0,0,0,0,3,0,1,16,128,0,9139
1,0,0,0,0,0,4,0,1,16,128,0,9635.8
1,0,0,0,0,0,1,0,2,16,128,0,8245
1,0,0,0,0,0,2,0,2,16,128,0,9439.8
1,0,0,0,0,0,3,0,2,16,128,0,9233.2
1,0,0,0,0,0,4,0,2,16,128,0,9467.2
1,0,0,0,0,0,1,0,3,16,128,0,7991.4
1,0,0,0,0,0,2,0,3,16,128,0,7616.2
1,0,0,0,0,0,3,0,3,16,128,0,7625.4
1,0,0,0,0,0,4,0,3,16,128,0,7692.8
1,0,0,0,0,0,1,0,4,16,128,0,7832.8
1,0,0,0,0,0,2,0,4,16,128,0,7513.4
1,0,0,0,0,0,3,0,4,16,128,0,7620.4
1,0,0,0,0,0,4,0,4,16,128,0,7550.4
1,0,0,0,0,0,1,0,1,20,128,0,8806
